,assay_chembl_id,molecule_chembl_id,standard_value,pIC50,canonical_smiles
4274,CHEMBL3767532,CHEMBL3765425,5.71,8.243363891754152,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1OCCCN1CCOCC1
4275,CHEMBL3767532,CHEMBL3763405,4.62,8.335358024443874,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1OCCCN1CCOCC1
4276,CHEMBL3767532,CHEMBL3763627,5.4,8.267606240177031,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1
4277,CHEMBL3767532,CHEMBL3763701,32.7,7.485452247339714,COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1
4278,CHEMBL3767532,CHEMBL3765263,11.5,7.939302159646388,COc1cc2ncnc(Nc3cccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1
4279,CHEMBL3766407,CHEMBL3763360,9.1,8.040958607678906,COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)cc1
4280,CHEMBL3766407,CHEMBL3763790,3.6,8.443697499232712,COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)c(OC)c1OC
4281,CHEMBL3779159,CHEMBL3774451,582.17,6.2349501780970495,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F
4282,CHEMBL3776285,CHEMBL3775664,336.0,6.4736607226101555,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCOCC1
4283,CHEMBL3776285,CHEMBL3774926,880.0,6.055517327849832,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1
4284,CHEMBL3776094,CHEMBL3775046,137.9,6.860435733824151,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCCCC1
4285,CHEMBL3776094,CHEMBL3774396,211.4,6.674895017028592,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1
4286,CHEMBL3776094,CHEMBL3775897,456.2,6.34084471905937,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1
4287,CHEMBL3776094,CHEMBL3775112,99.0,7.00436480540245,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCCCC1
4288,CHEMBL3776094,CHEMBL3775536,115.9,6.935916564036404,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCCCC1
4289,CHEMBL3776094,CHEMBL3774808,460.0,6.337242168318426,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCCCC1
4290,CHEMBL3776094,CHEMBL3774578,162.7,6.788612447063141,Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1Cl
4291,CHEMBL3776094,CHEMBL3775148,518.6,6.285167487566667,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1
4292,CHEMBL3776094,CHEMBL3774712,594.5,6.225848141045289,Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1
4293,CHEMBL3776094,CHEMBL3774609,823.9,6.084125497142309,O=C1COc2cc3ncnc(Nc4ccc(Br)cc4)c3cc2N1CCCN1CCOCC1
4294,CHEMBL3776094,CHEMBL3775911,353.7,6.451364940185249,O=C1COc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc2N1CCCN1CCOCC1
4295,CHEMBL3776094,CHEMBL3774471,434.1,6.3624102141613,O=C1COc2cc3ncnc(Nc4ccc(F)cc4)c3cc2N1CCCN1CCOCC1
4296,CHEMBL3776094,CHEMBL3774982,829.2,6.081340706578176,O=C1COc2cc3ncnc(Nc4cccc(C(F)(F)F)c4)c3cc2N1CCCN1CCOCC1
4297,CHEMBL3776094,CHEMBL3775459,186.9,6.728390698621168,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1
4298,CHEMBL3776094,CHEMBL3774906,89.6,7.047691990337875,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCOCC1
4299,CHEMBL3776094,CHEMBL3774947,63.1,7.199970640755866,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCOCC1
4300,CHEMBL3776094,CHEMBL3775285,245.1,6.610656688747922,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCOCC1
4301,CHEMBL3789506,CHEMBL3787344,25.0,7.6020599913279625,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1
4302,CHEMBL3789506,CHEMBL3663929,8.0,8.096910013008056,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1
4303,CHEMBL3789506,CHEMBL3786343,10.0,8.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1
4304,CHEMBL3789407,CHEMBL3787112,2300.0,5.638272163982407,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1
4305,CHEMBL3790961,CHEMBL3787662,4.0,8.397940008672037,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1
4306,CHEMBL3790961,CHEMBL3786453,27.0,7.568636235841013,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn(C)n3)nc3[nH]ccc23)c1
4307,CHEMBL3790961,CHEMBL3786962,13.0,7.886056647693163,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)c1
4308,CHEMBL3790961,CHEMBL3785393,47.0,7.327902142064283,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)[C@@H](C(F)(F)F)C1
4309,CHEMBL3790961,CHEMBL3786858,45.0,7.346787486224656,C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
4310,CHEMBL3790961,CHEMBL3786802,8.0,8.096910013008056,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1
4311,CHEMBL3790961,CHEMBL3787220,9.0,8.045757490560675,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](F)C1
4312,CHEMBL3790961,CHEMBL3786220,210.0,6.6777807052660805,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](O)C1
4313,CHEMBL3790961,CHEMBL3786647,710.0,6.1487416512809245,C=CC(=O)N1C[C@H](CO)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
4314,CHEMBL3790961,CHEMBL3786523,8.0,8.096910013008056,C=CC(=O)N1C[C@H](COC)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
4315,CHEMBL3790961,CHEMBL3787132,120.0,6.920818753952375,C=CC(=O)N1C[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@H](OC)C1
4316,CHEMBL3790961,CHEMBL3787386,7.0,8.154901959985743,C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C
4317,CHEMBL3790961,CHEMBL3786812,16.0,7.795880017344075,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1
4318,CHEMBL3790961,CHEMBL3786098,13.0,7.886056647693163,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1
4319,CHEMBL3789980,CHEMBL1614712,5200.0,5.2839966563652006,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1
4320,CHEMBL3802284,CHEMBL3799585,8000.0,5.096910013008056,CCCC(=O)Nc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2
4321,CHEMBL3804124,CHEMBL3800262,57000.0,4.2441251443275085,CC(=O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1
4322,CHEMBL3804124,CHEMBL3797839,50000.0,4.301029995663981,CC(=O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1
4323,CHEMBL3804124,CHEMBL3799956,45000.0,4.346787486224656,O=C(c1ccccc1)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1
4324,CHEMBL3804124,CHEMBL3799345,49000.0,4.309803919971486,O=C(c1ccccc1)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1
4325,CHEMBL3804124,CHEMBL3800448,34000.0,4.468521082957745,CC(O)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1
4326,CHEMBL3804124,CHEMBL3798556,35000.0,4.455931955649724,CC(O)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1
4327,CHEMBL3804124,CHEMBL3798658,15000.0,4.823908740944319,O=C(Nc1cccc(C(O)c2ccccc2)c1)c1cc2ccccc2[nH]1
4328,CHEMBL3804124,CHEMBL3799332,38000.0,4.42021640338319,O=C(Nc1ccc(C(O)c2ccccc2)cc1)c1cc2ccccc2[nH]1
4329,CHEMBL3804024,CHEMBL3797606,271.6,6.566070234391536,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2SC)c1
4330,CHEMBL3804024,CHEMBL3798501,87.5,7.057991946977687,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2SC)c1
4331,CHEMBL3804024,CHEMBL3797963,730.5,6.136379779729684,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2SC)c1
4332,CHEMBL3804024,CHEMBL3799864,389.4,6.409604052815987,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2SC)c1
4333,CHEMBL3804024,CHEMBL3798887,173.6,6.760450279159527,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)C)CC4)cc3OC)ncc2SC)c1
4334,CHEMBL3804024,CHEMBL3800597,153.7,6.813326132500255,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC)ncc2SC)c1
4335,CHEMBL3804024,CHEMBL3799138,409.7,6.3875340360468575,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2SC)c1
4336,CHEMBL3804024,CHEMBL3799255,247.8,6.605898697959955,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(F)(F)F)CC4)cc3OC)ncc2SC)c1
4337,CHEMBL3804024,CHEMBL3798128,38.8,7.411168274405793,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC(F)F)ncc2SC)c1
4338,CHEMBL3804024,CHEMBL3799428,46.4,7.333482019445119,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC(F)F)ncc2SC)c1
4339,CHEMBL3807186,CHEMBL3805218,25.86,7.587371479455625,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl
4340,CHEMBL3807186,CHEMBL3806145,57.8,7.2380721615794705,C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)c1
4341,CHEMBL3807186,CHEMBL3806222,58.8,7.230622673923861,Fc1ccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)cc1Cl
4342,CHEMBL3807186,CHEMBL3806170,16.7,7.777283528852417,C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1
4343,CHEMBL3807186,CHEMBL3805782,20.5,7.688246138944246,Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1Cl
4344,CHEMBL3807186,CHEMBL3805584,473.6,6.324588306285136,C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1
4345,CHEMBL3807186,CHEMBL3805775,247.2,6.606951533583222,COCC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2
4346,CHEMBL3807186,CHEMBL3805654,351.8,6.453704164878557,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2
4347,CHEMBL3807186,CHEMBL3805260,363.3,6.439734602137285,CCOC(C)Oc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2
4348,CHEMBL3807186,CHEMBL3806172,232.3,6.633950790199765,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2
4349,CHEMBL3807186,CHEMBL3805509,23.7,7.6252516539898965,C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1
4350,CHEMBL3807186,CHEMBL3805283,29.1,7.536107011014093,CC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2
4351,CHEMBL3807186,CHEMBL3806321,416.1,6.380802284207053,Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1C#N
4352,CHEMBL3807186,CHEMBL3805949,313.6,6.5036239459875995,CC(C)Oc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2
4353,CHEMBL3807186,CHEMBL3805177,102.6,6.988852639224202,CC(C)Oc1cc2ncnc(Nc3ccc(Cl)c([N+](=O)[O-])c3)c2c2c1OCCO2
4354,CHEMBL3807186,CHEMBL3805089,184.5,6.734003629504921,Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1[N+](=O)[O-]
4355,CHEMBL3807186,CHEMBL3805383,82.5,7.0835460514500745,CC(C)Oc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2
4356,CHEMBL3807186,CHEMBL3805325,27.3,7.5638373529592435,C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)c1
4357,CHEMBL3807186,CHEMBL3806213,24.1,7.617982957425132,Fc1ccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)cc1Cl
4358,CHEMBL3807186,CHEMBL3805280,387.8,6.411392195257314,COCCOc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2
4359,CHEMBL3807186,CHEMBL3806200,36.2,7.441291429466834,COCCOc1cc2ncnc(Nc3ccc(Cl)c([N+](=O)[O-])c3)c2c2c1OCCO2
4360,CHEMBL3807186,CHEMBL3805299,74.6,7.127261172527331,COCCOc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2
4361,CHEMBL3807186,CHEMBL3805333,43.8,7.3585258894959,COCCOc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2
4362,CHEMBL3807186,CHEMBL3806066,159.9,6.796151536253765,COCCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2
4363,CHEMBL3807186,CHEMBL3806005,200.3,6.698319050706424,COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c2c1OCCO2
4364,CHEMBL3807186,CHEMBL3805461,21.0,7.6777807052660805,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1
4365,CHEMBL3807186,CHEMBL3806110,13.1,7.882728704344236,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2
4366,CHEMBL3807186,CHEMBL3805859,3.6,8.443697499232712,CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c2c1OCCO2
4367,CHEMBL3807186,CHEMBL3805238,9.7,8.013228265733755,CCOc1cc2ncnc(Nc3cccc([N+](=O)[O-])c3)c2c2c1OCCO2
4368,CHEMBL3807186,CHEMBL3804868,6.7,8.173925197299173,CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c2c1OCCO2
4369,CHEMBL3807186,CHEMBL3805774,4.4,8.356547323513812,CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2
4370,CHEMBL3807186,CHEMBL3805039,9.2,8.036212172654444,C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1
4371,CHEMBL3807186,CHEMBL3806248,2.0,8.698970004336019,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2
4372,CHEMBL3807186,CHEMBL3805236,10.9,7.962573502059376,C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1
4373,CHEMBL3807186,CHEMBL3806292,22.5,7.647817481888637,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2
4374,CHEMBL3807186,CHEMBL3806143,18.48,7.733298033115912,Brc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1
4375,CHEMBL3807186,CHEMBL3805681,21.95,7.6585654754218595,Clc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1
4376,CHEMBL3807186,CHEMBL3804886,83.88,7.076341578206693,Fc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1
4377,CHEMBL3807186,CHEMBL3805588,97.18,7.012423105273013,FC(F)(F)c1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1
4378,CHEMBL3807568,CHEMBL3805508,7920.0,5.101274818410507,c1ccc(COc2cccc(C3CC(c4ccc5c(c4)OCCO5)=NN3c3ccccc3)c2)cc1
4379,CHEMBL3807568,CHEMBL3805409,81200.0,4.090443970758825,Clc1cccc(C2CC(c3ccc4c(c3)OCCO4)=NN2c2ccccc2)c1
4380,CHEMBL3807568,CHEMBL3805893,9040.0,5.043831569524636,c1ccc(COc2ccc(C3CC(c4ccc5c(c4)OCCO5)=NN3c3ccccc3)cc2)cc1
4381,CHEMBL3807568,CHEMBL3805849,192000.0,3.7166987712964503,Clc1ccc(C2CC(c3ccc4c(c3)OCCO4)=NN2c2ccccc2)cc1Cl
4382,CHEMBL3811753,CHEMBL3808884,15.0,7.823908740944319,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1
4383,CHEMBL3813356,CHEMBL48802,9000.0,5.045757490560675,C[S+]([O-])CCCCN=C=S
4384,CHEMBL3813356,CHEMBL3809045,880.0,6.055517327849832,S=C=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4385,CHEMBL3817134,CHEMBL3815045,50.0,7.301029995663981,CCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21
4386,CHEMBL3817134,CHEMBL3813979,290.0,6.5376020021010435,CN1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5[nH]4)n3)cn2)CC1
4387,CHEMBL3817134,CHEMBL3814878,200.0,6.698970004336019,C=CC(=O)NCCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21
4388,CHEMBL3817134,CHEMBL3813746,2200.0,5.657577319177793,C=CC(=O)NCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21
4389,CHEMBL3815405,CHEMBL3814959,0.803,9.09528445472132,NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1
4390,CHEMBL3815405,CHEMBL2031296,1.01,8.995678626217357,CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4391,CHEMBL3815405,CHEMBL3814447,2.22,8.653647025549361,C#Cc1cccc(Nc2ncnc3ccc(NC(N)=O)cc23)c1
4392,CHEMBL3815405,CHEMBL3815074,2.04,8.6903698325741,C#Cc1cccc(Nc2ncnc3ccc(NC(C)=O)cc23)c1
4393,CHEMBL3815405,CHEMBL3814211,0.854,9.068542129310995,NC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
4394,CHEMBL3815405,CHEMBL3814257,0.662,9.1791420105603,CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
4395,CHEMBL3815405,CHEMBL3814846,3.96,8.402304814074487,CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
4396,CHEMBL3815405,CHEMBL3814320,1.43,8.844663962534938,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4397,CHEMBL3815405,CHEMBL3814882,0.772,9.112382699664265,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4398,CHEMBL3815405,CHEMBL3815161,2.92,8.534617148551582,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
4399,CHEMBL3815405,CHEMBL3814956,1.06,8.97469413473523,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
4400,CHEMBL3815405,CHEMBL3814445,2.25,8.647817481888637,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1Cl
4401,CHEMBL3815405,CHEMBL3814694,3.7,8.431798275933005,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCCCC4)cc23)cc1Cl
4402,CHEMBL3815405,CHEMBL3815163,1.81,8.742321425130816,S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4403,CHEMBL3815405,CHEMBL3813728,2.26,8.645891560852599,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCOCC5)cc34)cc2Cl)c1
4404,CHEMBL3815405,CHEMBL3814182,9.05,8.043351420794796,S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2c1
4405,CHEMBL3815405,CHEMBL3814816,5.06,8.2958494831602,S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1
4406,CHEMBL3815405,CHEMBL3814812,1.5,8.823908740944319,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCCN5CCOCC5)cc34)cc2Cl)c1
4407,CHEMBL3815441,CHEMBL3814460,259.0,6.586700235918748,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
4408,CHEMBL3815441,CHEMBL3814940,296.0,6.528708288941061,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCCCC5)cc34)cc2Cl)c1
4409,CHEMBL3815441,CHEMBL3815115,247.0,6.607303046740334,S=C(NCCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
4410,CHEMBL3815441,CHEMBL3813876,390.0,6.4089353929735005,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)cc1Cl
4411,CHEMBL3815445,CHEMBL3814021,2030.0,5.692503962086787,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
4412,CHEMBL3820194,CHEMBL3818364,110.6,6.956244873031321,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1COC(=O)N1
4413,CHEMBL3820194,CHEMBL3818062,40.16,7.3962062958630375,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C
4414,CHEMBL3820194,CHEMBL3819553,294.6,6.5307672574933875,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C
4415,CHEMBL3820192,CHEMBL3818547,1.06,8.97469413473523,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1
4416,CHEMBL3820192,CHEMBL3818115,1.34,8.872895201635192,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1
4417,CHEMBL3820192,CHEMBL3818015,0.47,9.327902142064282,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1
4418,CHEMBL3820192,CHEMBL3818563,5.52,8.2580609222708,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1
4419,CHEMBL3820192,CHEMBL3818970,37.81,7.422393322637465,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1
4420,CHEMBL3820192,CHEMBL3819120,25.53,7.592949185195749,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1
4421,CHEMBL3820192,CHEMBL3818289,4.54,8.342944147142896,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1
4422,CHEMBL3826532,CHEMBL3823520,529.4,6.276216063034671,COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5Cl)nn4)cc3F)ccnc2cc1OCCCN1CCCCC1
4423,CHEMBL3830418,CHEMBL3735648,350.0,6.455931955649724,CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
4424,CHEMBL3829377,CHEMBL3828269,2.97,8.527243550682787,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1
4425,CHEMBL3829377,CHEMBL3828079,44.1,7.355561410532162,Cn1cc(-c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2)cn1
4426,CHEMBL3829377,CHEMBL3828021,3.58,8.446116973356126,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1
4427,CHEMBL3829377,CHEMBL3828092,31.9,7.496209316942819,Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl
4428,CHEMBL3829377,CHEMBL3827349,28.2,7.549750891680639,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1
4429,CHEMBL3854309,CHEMBL3912361,240.0,6.619788758288394,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21
